Label,Text
article,"2189. Les renseignements soumis en vertu de l’article 2186 doivent être suffisamment détaillés pour transmettre l’intention de la conception et pour soutenir la validité, l’exactitude, la pertinence et la précision de l’analyse du CCQ."
article,"2190. Lorsque la conception d’un bâtiment comprend des mesures différentes ou des solutions de rechange proposées pour lesquelles les responsabilités de différents aspects de la conception sont partagées entre plusieurs personnes, le propriétaire du bâtiment ou son mandataire doit désigner une seule personne qui coordonnera la préparation de la conception, l’analyse du CCQ et les documents mentionnés à la présente section."
article,"2191. Une demande de solution de rechange effectuée en vertu du titre 4 relatif à la construction doit être présentée au fonctionnaire de la Ville avant une demande de permis de construction. Lorsque la demande de solution de rechange doit être effectuée après la délivrance du permis de construction en raison du fait qu’elle résulte d’un imprévu sur le chantier ou d’une erreur aux plans, une nouvelle demande de permis de construction doit être déposée à la Ville et approuvée par le fonctionnaire de la Ville avant la réalisation de la portion des travaux concernés par cette demande. Advenant le cas où, pour une situation exceptionnelle mettant en danger la sécurité des biens ou des personnes, les travaux doivent être réalisés avant l’approbation de la demande de solution de rechange, cette dernière doit être accompagnée, en plus des documents requis à l’article 2186 d’un document justificatif signé et scellé par un professionnel compétent en la matière démontrant la nécessité de recourir à cette méthode de construction et expliquant la raison pour laquelle la réalisation des travaux devaient obligatoirement être faits avant l’approbation de la demande de solution de rechange."
article,"2192. Une demande de solution de rechange complète déposée à la Ville est soumise à un comité d’examen technique formé de 3 fonctionnaires du Service de l’urbanisme de la Ville ainsi que d’un fonctionnaire du Service de sécurité incendie de la Ville, désignés par résolution du Comité exécutif de la Ville. Le comité d'examen technique examine les documents et les renseignements requis et, s’il les juge complets et suffisants, accepte ou refuse la demande de solution de rechange. Dans le cas contraire, il peut exiger du requérant la production de documents et de renseignements additionnels. Ce comité peut également exiger qu’un matériau, un assemblage de matériaux, un appareil, un dispositif ou un procédé soit soumis à des essais et des évaluations ayant pour but de déterminer leur efficacité et la conformité de la solution à ce règlement. Les essais et les évaluations exigés sont aux frais du requérant. Ce comité peut prévoir une condition qui doit être remplie relativement à la réalisation du projet. Après l’acceptation ou le refus de la demande, le fonctionnaire de la Ville transmet une copie de la décision au requérant. Malgré l’article 120 de la Loi sur l’aménagement et l’urbanisme (RLRQ, c. A-19.1), sur présentation de la décision du comité qui approuve la solution de rechange, le fonctionnaire de la Ville émet le permis ou le certificat d’autorisation selon les conditions associées à une telle décision et les dispositions applicables en vertu de ce règlement. À la fin des travaux, le requérant doit fournir le rapport d’un professionnel attestant de l’exécution des travaux conformément à la solution de rechange approuvée et aux conditions imposées."
section,SECTION 1 Contenu d'une demande de certificat d’autorisation
section,SECTION 2 Conditions à la délivrance d’un certificat d’autorisation
sous-section,Sous-section 1 Annulation d'une demande de certificat d’autorisation sans suite
sous-section,Sous-section 2 Formulaire de demande de certificat d’autorisation
sous-section,Sous-section 3 Renseignements et documents requis pour une demande certificat d’autorisation
sous-section,Sous-section 4 Renseignements et documents additionnels requis pour le déplacement d’un bâtiment vers un autre terrain
sous-section,Sous-section 5 Renseignements et documents additionnels requis pour le déplacement d’un bâtiment sur le même terrain
sous-section,Sous-section 6 Renseignements et documents additionnels requis pour la démolition d’un bâtiment
sous-section,Sous-section 7 Renseignements et documents additionnels requis pour une enseigne sur bâtiment
sous-section,Sous-section 8 Renseignements et documents additionnels requis pour une enseigne détachée
sous-section,"Sous-section 9 Renseignements et documents additionnels requis pour une piscine, un spa ou une enceinte"
sous-section,Sous-section 10 Renseignements et documents additionnels requis pour un mur de soutènement
sous-section,Sous-section 11 Renseignements et documents additionnels requis pour une demande visant un écran acoustique
sous-section,Sous-section 12 Renseignements et documents additionnels requis pour un ouvrage de rétention des eaux de ruissellement
sous-section,"Sous-section 13 Renseignements et documents additionnels requis pour des travaux et ouvrages dans la rive, le littoral ou une plaine inondable"
sous-section,Sous-section 14 Renseignements et documents additionnels requis pour un ouvrage ou des travaux à réaliser dans un milieu humide
sous-section,Sous-section 15 Renseignements et documents additionnels requis pour l’abattage d’arbres sur un terrain utilisé à des fins autres qu’agricoles
sous-section,Sous-section 16 Renseignements et documents additionnels requis pour l’abattage d’arbres dans un boisé protégé
sous-section,Sous-section 17 Renseignements et documents additionnels requis pour l’abattage d’arbres à des fins d’aménagements forestiers
sous-section,Sous-section 18 Renseignements et documents additionnels requis pour l’abattage d’arbres dans une érablière située dans une inclusion agricole ou dans la zone agricole permanente
sous-section,Sous-section 19 Renseignements et documents additionnels pour des travaux de remblai du sol
sous-section,Sous-section 20 Renseignements et documents additionnels pour des travaux de déblai ou de décontamination du sol
sous-section,Sous-section 21 Renseignements et documents additionnels pour une aire de stationnement ou une entrée charretière
